symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,1981-01-14 00:00:00+00:00,30.63,30.75,30.63,30.63,63800,0.1076060161,0.1080275872,0.1076060161,0.1076060161,14291214,0.0,1.0
AAPL,1981-01-15 00:00:00+00:00,31.25,31.5,31.25,31.25,62800,0.1097841333,0.1106624064,0.1097841333,0.1097841333,14067214,0.0,1.0
AAPL,1981-01-16 00:00:00+00:00,31.0,31.12,31.0,31.12,59800,0.1089058602,0.1093274313,0.1089058602,0.1093274313,13395213,0.0,1.0
AAPL,1981-01-19 00:00:00+00:00,32.87,33.0,32.87,32.87,185600,0.1154753428,0.1159320447,0.1154753428,0.1154753428,41574441,0.0,1.0
AAPL,1981-01-20 00:00:00+00:00,31.88,32.0,31.88,32.0,134300,0.1119973814,0.1124189525,0.1119973814,0.1124189525,30083230,0.0,1.0
AAPL,1981-01-21 00:00:00+00:00,32.5,32.75,32.5,32.5,71000,0.1141754986,0.1150537717,0.1141754986,0.1141754986,15904015,0.0,1.0
AAPL,1981-01-22 00:00:00+00:00,32.87,33.13,32.87,32.87,158700,0.1154753428,0.1163887467,0.1154753428,0.1154753428,35548835,0.0,1.0
AAPL,1981-01-23 00:00:00+00:00,32.75,33.0,32.75,32.87,50100,0.1150537717,0.1159320447,0.1150537717,0.1154753428,11222411,0.0,1.0
AAPL,1981-01-26 00:00:00+00:00,32.25,32.37,32.25,32.37,110000,0.1132972256,0.1137187966,0.1132972256,0.1137187966,24640024,0.0,1.0
AAPL,1981-01-27 00:00:00+00:00,32.0,32.25,32.0,32.25,105800,0.1124189525,0.1132972256,0.1124189525,0.1132972256,23699223,0.0,1.0
AAPL,1981-01-28 00:00:00+00:00,31.0,31.12,31.0,31.12,125700,0.1089058602,0.1093274313,0.1089058602,0.1093274313,28156828,0.0,1.0
AAPL,1981-01-29 00:00:00+00:00,29.87,30.0,29.87,30.0,196000,0.104936066,0.105392768,0.104936066,0.105392768,43904043,0.0,1.0
AAPL,1981-01-30 00:00:00+00:00,28.25,28.5,28.25,28.5,206200,0.0992448565,0.1001231296,0.0992448565,0.1001231296,46188846,0.0,1.0
AAPL,1981-02-02 00:00:00+00:00,26.63,26.75,26.63,26.75,106100,0.093553647,0.0939752181,0.093553647,0.0939752181,23766423,0.0,1.0
AAPL,1981-02-03 00:00:00+00:00,27.62,27.75,27.62,27.62,85500,0.0970316084,0.0974883104,0.0970316084,0.0970316084,19152019,0.0,1.0
AAPL,1981-02-04 00:00:00+00:00,28.62,28.75,28.62,28.62,124400,0.1005447006,0.1010014026,0.1005447006,0.1005447006,27865627,0.0,1.0
AAPL,1981-02-05 00:00:00+00:00,28.62,28.87,28.62,28.62,35400,0.1005447006,0.1014229737,0.1005447006,0.1005447006,7929607,0.0,1.0
AAPL,1981-02-06 00:00:00+00:00,28.75,28.87,28.75,28.75,61900,0.1010014026,0.1014229737,0.1010014026,0.1010014026,13865613,0.0,1.0
AAPL,1981-02-09 00:00:00+00:00,27.25,27.5,27.25,27.5,74800,0.0957317642,0.0966100373,0.0957317642,0.0966100373,16755216,0.0,1.0
AAPL,1981-02-10 00:00:00+00:00,27.25,27.38,27.25,27.25,81900,0.0957317642,0.0961884662,0.0957317642,0.0957317642,18345618,0.0,1.0
AAPL,1981-02-11 00:00:00+00:00,26.37,26.5,26.37,26.5,61800,0.092640243,0.093096945,0.092640243,0.093096945,13843213,0.0,1.0
AAPL,1981-02-12 00:00:00+00:00,26.13,26.25,26.13,26.25,65000,0.0917971009,0.092218672,0.0917971009,0.092218672,14560014,0.0,1.0
AAPL,1981-02-13 00:00:00+00:00,25.5,25.75,25.5,25.75,49800,0.0895838528,0.0904621258,0.0895838528,0.0904621258,11155211,0.0,1.0
AAPL,1981-02-17 00:00:00+00:00,26.13,26.25,26.13,26.13,54800,0.0917971009,0.092218672,0.0917971009,0.0917971009,12275212,0.0,1.0
AAPL,1981-02-18 00:00:00+00:00,27.25,27.5,27.25,27.25,85900,0.0957317642,0.0966100373,0.0957317642,0.0957317642,19241619,0.0,1.0
AAPL,1981-02-19 00:00:00+00:00,25.63,25.75,25.63,25.75,99600,0.0900405548,0.0904621258,0.0900405548,0.0904621258,22310422,0.0,1.0
AAPL,1981-02-20 00:00:00+00:00,24.25,24.38,24.25,24.38,108800,0.0851924874,0.0856491894,0.0851924874,0.0856491894,24371224,0.0,1.0
AAPL,1981-02-23 00:00:00+00:00,24.62,24.75,24.62,24.62,63000,0.0864923316,0.0869490336,0.0864923316,0.0864923316,14112014,0.0,1.0
AAPL,1981-02-24 00:00:00+00:00,23.75,24.0,23.75,24.0,75800,0.0834359413,0.0843142144,0.0834359413,0.0843142144,16979216,0.0,1.0
AAPL,1981-02-25 00:00:00+00:00,25.25,25.37,25.25,25.25,87000,0.0887055797,0.0891271508,0.0887055797,0.0887055797,19488019,0.0,1.0
AAPL,1981-02-26 00:00:00+00:00,25.63,25.75,25.63,25.63,48400,0.0900405548,0.0904621258,0.0900405548,0.0900405548,10841610,0.0,1.0
AAPL,1981-02-27 00:00:00+00:00,26.5,26.75,26.5,26.5,65900,0.093096945,0.0939752181,0.093096945,0.093096945,14761614,0.0,1.0
AAPL,1981-03-02 00:00:00+00:00,26.63,26.75,26.63,26.63,52500,0.093553647,0.0939752181,0.093553647,0.093553647,11760011,0.0,1.0
AAPL,1981-03-03 00:00:00+00:00,26.25,26.37,26.25,26.37,72200,0.092218672,0.092640243,0.092218672,0.092640243,16172816,0.0,1.0
AAPL,1981-03-04 00:00:00+00:00,26.0,26.13,26.0,26.13,61200,0.0913403989,0.0917971009,0.0913403989,0.0917971009,13708813,0.0,1.0
AAPL,1981-03-05 00:00:00+00:00,25.87,26.0,25.87,26.0,24000,0.0908836969,0.0913403989,0.0908836969,0.0913403989,5376005,0.0,1.0
AAPL,1981-03-06 00:00:00+00:00,25.63,25.87,25.63,25.87,51800,0.0900405548,0.0908836969,0.0900405548,0.0908836969,11603211,0.0,1.0
AAPL,1981-03-09 00:00:00+00:00,23.63,23.75,23.63,23.75,68400,0.0830143702,0.0834359413,0.0830143702,0.0834359413,15321615,0.0,1.0
AAPL,1981-03-10 00:00:00+00:00,22.5,22.63,22.5,22.63,126700,0.079044576,0.079501278,0.079044576,0.079501278,28380828,0.0,1.0
AAPL,1981-03-11 00:00:00+00:00,21.62,21.87,21.62,21.87,133300,0.0759530548,0.0768313278,0.0759530548,0.0768313278,29859229,0.0,1.0
AAPL,1981-03-12 00:00:00+00:00,22.5,22.63,22.5,22.5,264500,0.079044576,0.079501278,0.079044576,0.079044576,59248059,0.0,1.0
AAPL,1981-03-13 00:00:00+00:00,22.25,22.37,22.25,22.37,1032600,0.0781663029,0.078587874,0.0781663029,0.078587874,231302631,0.0,1.0
AAPL,1981-03-16 00:00:00+00:00,23.13,23.37,23.13,23.13,166200,0.0812578241,0.0821009662,0.0812578241,0.0812578241,37228837,0.0,1.0
AAPL,1981-03-17 00:00:00+00:00,24.25,24.5,24.25,24.25,195300,0.0851924874,0.0860707605,0.0851924874,0.0851924874,43747243,0.0,1.0
AAPL,1981-03-18 00:00:00+00:00,25.75,26.0,25.75,25.75,164900,0.0904621258,0.0913403989,0.0904621258,0.0904621258,36937636,0.0,1.0
AAPL,1981-03-19 00:00:00+00:00,25.5,25.63,25.5,25.63,168800,0.0895838528,0.0900405548,0.0895838528,0.0900405548,37811237,0.0,1.0
AAPL,1981-03-20 00:00:00+00:00,25.75,26.0,25.75,25.75,65200,0.0904621258,0.0913403989,0.0904621258,0.0904621258,14604814,0.0,1.0
AAPL,1981-03-23 00:00:00+00:00,26.75,27.0,26.75,26.75,98300,0.0939752181,0.0948534912,0.0939752181,0.0939752181,22019222,0.0,1.0
AAPL,1981-03-24 00:00:00+00:00,26.63,26.75,26.63,26.75,125700,0.093553647,0.0939752181,0.093553647,0.0939752181,28156828,0.0,1.0
AAPL,1981-03-25 00:00:00+00:00,26.13,26.37,26.13,26.37,31500,0.0917971009,0.092640243,0.0917971009,0.092640243,7056007,0.0,1.0
AAPL,1981-03-26 00:00:00+00:00,25.63,25.75,25.63,25.75,54800,0.0900405548,0.0904621258,0.0900405548,0.0904621258,12275212,0.0,1.0
AAPL,1981-03-27 00:00:00+00:00,24.75,24.88,24.75,24.88,54700,0.0869490336,0.0874057356,0.0869490336,0.0874057356,12252812,0.0,1.0
AAPL,1981-03-30 00:00:00+00:00,24.75,25.0,24.75,24.75,44200,0.0869490336,0.0878273066,0.0869490336,0.0869490336,9900809,0.0,1.0
AAPL,1981-03-31 00:00:00+00:00,24.5,24.75,24.5,24.75,71400,0.0860707605,0.0869490336,0.0860707605,0.0869490336,15993615,0.0,1.0
AAPL,1981-04-01 00:00:00+00:00,24.25,24.38,24.25,24.38,152100,0.0851924874,0.0856491894,0.0851924874,0.0856491894,34070434,0.0,1.0
AAPL,1981-04-02 00:00:00+00:00,26.37,26.5,26.37,26.37,140200,0.092640243,0.093096945,0.092640243,0.092640243,31404831,0.0,1.0
AAPL,1981-04-03 00:00:00+00:00,26.5,26.63,26.5,26.5,73600,0.093096945,0.093553647,0.093096945,0.093096945,16486416,0.0,1.0
AAPL,1981-04-06 00:00:00+00:00,26.0,26.13,26.0,26.13,101800,0.0913403989,0.0917971009,0.0913403989,0.0917971009,22803222,0.0,1.0
AAPL,1981-04-07 00:00:00+00:00,25.75,25.87,25.75,25.87,47700,0.0904621258,0.0908836969,0.0904621258,0.0908836969,10684810,0.0,1.0
AAPL,1981-04-08 00:00:00+00:00,27.0,27.25,27.0,27.0,98000,0.0948534912,0.0957317642,0.0948534912,0.0948534912,21952021,0.0,1.0
AAPL,1981-04-09 00:00:00+00:00,27.5,27.62,27.5,27.5,55800,0.0966100373,0.0970316084,0.0966100373,0.0966100373,12499212,0.0,1.0
AAPL,1981-04-10 00:00:00+00:00,27.88,28.0,27.88,27.88,149400,0.0979450124,0.0983665834,0.0979450124,0.0979450124,33465633,0.0,1.0
AAPL,1981-04-13 00:00:00+00:00,27.88,28.0,27.88,27.88,71700,0.0979450124,0.0983665834,0.0979450124,0.0979450124,16060816,0.0,1.0
AAPL,1981-04-14 00:00:00+00:00,27.88,28.0,27.88,27.88,29700,0.0979450124,0.0983665834,0.0979450124,0.0979450124,6652806,0.0,1.0
AAPL,1981-04-15 00:00:00+00:00,26.5,26.63,26.5,26.63,152000,0.093096945,0.093553647,0.093096945,0.093553647,34048034,0.0,1.0
AAPL,1981-04-16 00:00:00+00:00,25.0,25.12,25.0,25.12,106600,0.0878273066,0.0882488777,0.0878273066,0.0882488777,23878423,0.0,1.0
AAPL,1981-04-20 00:00:00+00:00,25.75,25.87,25.75,25.75,157800,0.0904621258,0.0908836969,0.0904621258,0.0904621258,35347235,0.0,1.0
AAPL,1981-04-21 00:00:00+00:00,27.5,27.62,27.5,27.5,127400,0.0966100373,0.0970316084,0.0966100373,0.0966100373,28537628,0.0,1.0
AAPL,1981-04-22 00:00:00+00:00,28.5,28.62,28.5,28.5,84800,0.1001231296,0.1005447006,0.1001231296,0.1001231296,18995218,0.0,1.0
AAPL,1981-04-23 00:00:00+00:00,29.25,29.37,29.25,29.25,259000,0.1027579488,0.1031795198,0.1027579488,0.1027579488,58016058,0.0,1.0
AAPL,1981-04-24 00:00:00+00:00,29.0,29.25,29.0,29.25,156500,0.1018796757,0.1027579488,0.1018796757,0.1027579488,35056035,0.0,1.0
AAPL,1981-04-27 00:00:00+00:00,28.75,28.87,28.75,28.87,172000,0.1010014026,0.1014229737,0.1010014026,0.1014229737,38528038,0.0,1.0
AAPL,1981-04-28 00:00:00+00:00,28.25,28.38,28.25,28.38,143700,0.0992448565,0.0997015585,0.0992448565,0.0997015585,32188832,0.0,1.0
AAPL,1981-04-29 00:00:00+00:00,27.88,28.0,27.88,28.0,60900,0.0979450124,0.0983665834,0.0979450124,0.0983665834,13641613,0.0,1.0
AAPL,1981-04-30 00:00:00+00:00,28.38,28.62,28.38,28.38,56300,0.0997015585,0.1005447006,0.0997015585,0.0997015585,12611212,0.0,1.0
AAPL,1981-05-01 00:00:00+00:00,28.38,28.62,28.38,28.38,73900,0.0997015585,0.1005447006,0.0997015585,0.0997015585,16553616,0.0,1.0
AAPL,1981-05-04 00:00:00+00:00,28.25,28.38,28.25,28.38,64500,0.0992448565,0.0997015585,0.0992448565,0.0997015585,14448014,0.0,1.0
AAPL,1981-05-05 00:00:00+00:00,28.12,28.25,28.12,28.25,78300,0.0987881545,0.0992448565,0.0987881545,0.0992448565,17539217,0.0,1.0
AAPL,1981-05-06 00:00:00+00:00,27.38,27.5,27.38,27.5,84600,0.0961884662,0.0966100373,0.0961884662,0.0966100373,18950418,0.0,1.0
AAPL,1981-05-07 00:00:00+00:00,27.75,27.88,27.75,27.75,41800,0.0974883104,0.0979450124,0.0974883104,0.0974883104,9363209,0.0,1.0
AAPL,1981-05-08 00:00:00+00:00,28.0,28.12,28.0,28.0,35300,0.0983665834,0.0987881545,0.0983665834,0.0983665834,7907207,0.0,1.0
AAPL,1981-05-11 00:00:00+00:00,27.38,27.5,27.38,27.5,53300,0.0961884662,0.0966100373,0.0961884662,0.0966100373,11939211,0.0,1.0
AAPL,1981-05-12 00:00:00+00:00,27.38,27.75,27.38,27.38,19000,0.0961884662,0.0974883104,0.0961884662,0.0961884662,4256004,0.0,1.0
AAPL,1981-05-13 00:00:00+00:00,27.25,27.62,27.25,27.38,21900,0.0957317642,0.0970316084,0.0957317642,0.0961884662,4905604,0.0,1.0
AAPL,1981-05-14 00:00:00+00:00,26.87,27.13,26.87,27.13,22000,0.0943967892,0.0953101932,0.0943967892,0.0953101932,4928004,0.0,1.0
AAPL,1981-05-15 00:00:00+00:00,27.5,27.88,27.5,27.5,21900,0.0966100373,0.0979450124,0.0966100373,0.0966100373,4905604,0.0,1.0
AAPL,1981-05-18 00:00:00+00:00,28.0,28.25,28.0,28.0,18600,0.0983665834,0.0992448565,0.0983665834,0.0983665834,4166404,0.0,1.0
AAPL,1981-05-19 00:00:00+00:00,27.5,27.62,27.5,27.62,113500,0.0966100373,0.0970316084,0.0966100373,0.0970316084,25424025,0.0,1.0
AAPL,1981-05-20 00:00:00+00:00,28.38,28.62,28.38,28.38,59300,0.0997015585,0.1005447006,0.0997015585,0.0997015585,13283213,0.0,1.0
AAPL,1981-05-21 00:00:00+00:00,30.0,30.13,30.0,30.0,143800,0.105392768,0.1058494699,0.105392768,0.105392768,32211232,0.0,1.0
AAPL,1981-05-22 00:00:00+00:00,31.38,31.62,31.38,31.38,140300,0.1102408353,0.1110839774,0.1102408353,0.1102408353,31427231,0.0,1.0
AAPL,1981-05-26 00:00:00+00:00,31.25,31.38,31.25,31.38,381000,0.1097841333,0.1102408353,0.1097841333,0.1102408353,85344085,0.0,1.0
AAPL,1981-05-27 00:00:00+00:00,33.0,33.13,33.0,33.0,667400,0.1159320447,0.1163887467,0.1159320447,0.1159320447,149497749,0.0,1.0
AAPL,1981-05-28 00:00:00+00:00,33.0,33.13,33.0,33.0,330300,0.1159320447,0.1163887467,0.1159320447,0.1159320447,73987273,0.0,1.0
AAPL,1981-05-29 00:00:00+00:00,33.13,33.25,33.13,33.13,265100,0.1163887467,0.1168103178,0.1163887467,0.1163887467,59382459,0.0,1.0
AAPL,1981-06-01 00:00:00+00:00,33.13,33.25,33.13,33.13,228800,0.1163887467,0.1168103178,0.1163887467,0.1163887467,51251251,0.0,1.0
AAPL,1981-06-02 00:00:00+00:00,31.5,31.62,31.5,31.62,180500,0.1106624064,0.1110839774,0.1106624064,0.1110839774,40432040,0.0,1.0
AAPL,1981-06-03 00:00:00+00:00,31.5,31.75,31.5,31.5,176100,0.1106624064,0.1115406794,0.1106624064,0.1106624064,39446439,0.0,1.0
AAPL,1981-06-04 00:00:00+00:00,32.12,32.25,32.12,32.12,250300,0.1128405236,0.1132972256,0.1128405236,0.1128405236,56067256,0.0,1.0
AAPL,1981-06-05 00:00:00+00:00,31.62,31.75,31.62,31.75,257500,0.1110839774,0.1115406794,0.1110839774,0.1115406794,57680057,0.0,1.0
AAPL,1981-06-08 00:00:00+00:00,30.5,30.63,30.5,30.63,417400,0.1071493141,0.1076060161,0.1071493141,0.1076060161,93497693,0.0,1.0
AAPL,1981-06-09 00:00:00+00:00,31.12,31.25,31.12,31.12,533900,0.1093274313,0.1097841333,0.1093274313,0.1093274313,119593719,0.0,1.0
AAPL,1981-06-10 00:00:00+00:00,31.5,31.88,31.5,31.5,112600,0.1106624064,0.1119973814,0.1106624064,0.1106624064,25222425,0.0,1.0
AAPL,1981-06-11 00:00:00+00:00,32.87,33.0,32.87,32.87,174000,0.1154753428,0.1159320447,0.1154753428,0.1154753428,38976038,0.0,1.0
AAPL,1981-06-12 00:00:00+00:00,32.5,32.63,32.5,32.63,115200,0.1141754986,0.1146322006,0.1141754986,0.1146322006,25804825,0.0,1.0
AAPL,1981-06-15 00:00:00+00:00,32.37,32.5,32.37,32.5,641800,0.1137187966,0.1141754986,0.1137187966,0.1141754986,143763343,0.0,1.0
AAPL,1981-06-16 00:00:00+00:00,31.75,31.88,31.75,31.88,166300,0.1115406794,0.1119973814,0.1115406794,0.1119973814,37251237,0.0,1.0
AAPL,1981-06-17 00:00:00+00:00,31.25,31.38,31.25,31.38,123100,0.1097841333,0.1102408353,0.1097841333,0.1102408353,27574427,0.0,1.0
AAPL,1981-06-18 00:00:00+00:00,31.12,31.38,31.12,31.25,102900,0.1093274313,0.1102408353,0.1093274313,0.1097841333,23049623,0.0,1.0
AAPL,1981-06-19 00:00:00+00:00,30.25,30.37,30.25,30.37,122800,0.106271041,0.1066926121,0.106271041,0.1066926121,27507227,0.0,1.0
AAPL,1981-06-22 00:00:00+00:00,29.13,29.25,29.13,29.25,48400,0.1023363777,0.1027579488,0.1023363777,0.1027579488,10841610,0.0,1.0
AAPL,1981-06-23 00:00:00+00:00,29.63,29.87,29.63,29.63,67100,0.1040929238,0.104936066,0.1040929238,0.1040929238,15030415,0.0,1.0
AAPL,1981-06-24 00:00:00+00:00,28.87,29.13,28.87,29.13,102800,0.1014229737,0.1023363777,0.1014229737,0.1023363777,23027223,0.0,1.0
AAPL,1981-06-25 00:00:00+00:00,29.5,29.63,29.5,29.5,108300,0.1036362218,0.1040929238,0.1036362218,0.1036362218,24259224,0.0,1.0
AAPL,1981-06-26 00:00:00+00:00,29.13,29.37,29.13,29.37,106200,0.1023363777,0.1031795198,0.1023363777,0.1031795198,23788823,0.0,1.0
AAPL,1981-06-29 00:00:00+00:00,28.12,28.38,28.12,28.38,47300,0.0987881545,0.0997015585,0.0987881545,0.0997015585,10595210,0.0,1.0
AAPL,1981-06-30 00:00:00+00:00,26.0,26.13,26.0,26.13,160300,0.0913403989,0.0917971009,0.0913403989,0.0917971009,35907235,0.0,1.0
AAPL,1981-07-01 00:00:00+00:00,25.75,25.87,25.75,25.87,761000,0.0904621258,0.0908836969,0.0904621258,0.0908836969,170464170,0.0,1.0
AAPL,1981-07-02 00:00:00+00:00,25.75,25.87,25.75,25.75,135200,0.0904621258,0.0908836969,0.0904621258,0.0904621258,30284830,0.0,1.0
AAPL,1981-07-06 00:00:00+00:00,24.88,25.12,24.88,25.12,73800,0.0874057356,0.0882488777,0.0874057356,0.0882488777,16531216,0.0,1.0
AAPL,1981-07-07 00:00:00+00:00,25.12,25.37,25.12,25.12,70700,0.0882488777,0.0891271508,0.0882488777,0.0882488777,15836815,0.0,1.0
AAPL,1981-07-08 00:00:00+00:00,26.13,26.25,26.13,26.13,74200,0.0917971009,0.092218672,0.0917971009,0.0917971009,16620816,0.0,1.0
AAPL,1981-07-09 00:00:00+00:00,24.12,24.25,24.12,24.25,146800,0.0847357854,0.0851924874,0.0847357854,0.0851924874,32883232,0.0,1.0
AAPL,1981-07-10 00:00:00+00:00,22.25,22.37,22.25,22.37,246300,0.0781663029,0.078587874,0.0781663029,0.078587874,55171255,0.0,1.0
AAPL,1981-07-13 00:00:00+00:00,22.75,22.87,22.75,22.75,204200,0.079922849,0.0803444201,0.079922849,0.079922849,45740845,0.0,1.0
AAPL,1981-07-14 00:00:00+00:00,23.75,24.0,23.75,23.75,88300,0.0834359413,0.0843142144,0.0834359413,0.0834359413,19779219,0.0,1.0
AAPL,1981-07-15 00:00:00+00:00,24.38,24.5,24.38,24.38,48900,0.0856491894,0.0860707605,0.0856491894,0.0856491894,10953610,0.0,1.0
AAPL,1981-07-16 00:00:00+00:00,25.0,25.25,25.0,25.0,68000,0.0878273066,0.0887055797,0.0878273066,0.0878273066,15232015,0.0,1.0
AAPL,1981-07-17 00:00:00+00:00,25.87,26.0,25.87,25.87,88500,0.0908836969,0.0913403989,0.0908836969,0.0908836969,19824019,0.0,1.0
AAPL,1981-07-20 00:00:00+00:00,24.12,24.25,24.12,24.25,105600,0.0847357854,0.0851924874,0.0847357854,0.0851924874,23654423,0.0,1.0
AAPL,1981-07-21 00:00:00+00:00,24.0,24.12,24.0,24.12,142600,0.0843142144,0.0847357854,0.0843142144,0.0847357854,31942431,0.0,1.0
AAPL,1981-07-22 00:00:00+00:00,22.63,22.87,22.63,22.87,101200,0.079501278,0.0803444201,0.079501278,0.0803444201,22668822,0.0,1.0
AAPL,1981-07-23 00:00:00+00:00,23.25,23.37,23.25,23.25,153800,0.0816793952,0.0821009662,0.0816793952,0.0816793952,34451234,0.0,1.0
AAPL,1981-07-24 00:00:00+00:00,24.0,24.12,24.0,24.0,128800,0.0843142144,0.0847357854,0.0843142144,0.0843142144,28851228,0.0,1.0
AAPL,1981-07-27 00:00:00+00:00,25.0,25.12,25.0,25.0,77400,0.0878273066,0.0882488777,0.0878273066,0.0878273066,17337617,0.0,1.0
AAPL,1981-07-28 00:00:00+00:00,24.12,24.25,24.12,24.25,102000,0.0847357854,0.0851924874,0.0847357854,0.0851924874,22848022,0.0,1.0
AAPL,1981-07-29 00:00:00+00:00,23.75,23.88,23.75,23.88,69200,0.0834359413,0.0838926433,0.0834359413,0.0838926433,15500815,0.0,1.0
AAPL,1981-07-30 00:00:00+00:00,24.62,24.88,24.62,24.62,44200,0.0864923316,0.0874057356,0.0864923316,0.0864923316,9900809,0.0,1.0
AAPL,1981-07-31 00:00:00+00:00,25.0,25.12,25.0,25.0,48900,0.0878273066,0.0882488777,0.0878273066,0.0878273066,10953610,0.0,1.0
AAPL,1981-08-03 00:00:00+00:00,24.75,25.0,24.75,25.0,55500,0.0869490336,0.0878273066,0.0869490336,0.0878273066,12432012,0.0,1.0
AAPL,1981-08-04 00:00:00+00:00,25.12,25.25,25.12,25.12,141400,0.0882488777,0.0887055797,0.0882488777,0.0882488777,31673631,0.0,1.0
AAPL,1981-08-05 00:00:00+00:00,25.87,26.0,25.87,25.87,78100,0.0908836969,0.0913403989,0.0908836969,0.0908836969,17494417,0.0,1.0
AAPL,1981-08-06 00:00:00+00:00,25.25,25.37,25.25,25.37,47000,0.0887055797,0.0891271508,0.0887055797,0.0891271508,10528010,0.0,1.0
AAPL,1981-08-07 00:00:00+00:00,25.25,25.37,25.25,25.25,41100,0.0887055797,0.0891271508,0.0887055797,0.0887055797,9206409,0.0,1.0
AAPL,1981-08-11 00:00:00+00:00,24.5,24.75,24.5,24.75,319000,0.0860707605,0.0869490336,0.0860707605,0.0869490336,71456071,0.0,1.0
AAPL,1981-08-12 00:00:00+00:00,24.0,24.12,24.0,24.12,117300,0.0843142144,0.0847357854,0.0843142144,0.0847357854,26275226,0.0,1.0
AAPL,1981-08-13 00:00:00+00:00,23.25,23.37,23.25,23.37,122700,0.0816793952,0.0821009662,0.0816793952,0.0821009662,27484827,0.0,1.0
AAPL,1981-08-14 00:00:00+00:00,22.87,23.13,22.87,23.13,108000,0.0803444201,0.0812578241,0.0803444201,0.0812578241,24192024,0.0,1.0
AAPL,1981-08-17 00:00:00+00:00,22.13,22.37,22.13,22.37,84400,0.0777447318,0.078587874,0.0777447318,0.078587874,18905618,0.0,1.0
AAPL,1981-08-18 00:00:00+00:00,21.62,21.87,21.62,21.87,75900,0.0759530548,0.0768313278,0.0759530548,0.0768313278,17001617,0.0,1.0
AAPL,1981-08-19 00:00:00+00:00,21.38,21.62,21.38,21.62,92300,0.0751099126,0.0759530548,0.0751099126,0.0759530548,20675220,0.0,1.0
